"ENTREZID","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
230979,"Tnfrsf14",195.010343305772,0.204329142810822,0.279511015750428,0.731023577951808,0.464764751448926,0.641139224493789,1
231655,"Oasl1",270.526011263732,-0.172516296666346,0.251047212871588,-0.687186663787378,0.491965107248382,0.664240078475208,1
231712,"Trafd1",2727.44495981903,0.951442390949228,0.0907844441549191,10.4802359017106,1.0647781336914e-25,4.20020321198443e-24,2.0698222140827e-21
232210,"Hmces",1068.24655945524,0.313067860518644,0.131528298413895,2.3802319675229,0.0173017427675883,0.0516649801389149,1
232341,"Wnk1",7162.91490428507,0.390116414831881,0.0580419542202867,6.72128325230525,1.80131036851029e-11,2.68045436867719e-10,3.40105410678427e-07
232413,"Clec12a",20.7660654379289,1.0836475375853,0.875598626714324,1.237607625827,0.215861585466513,0.375025268257264,1
232811,"Kmt5c",941.233112893461,-0.083598162800588,0.125457083888052,-0.666348684424904,0.50518825421129,0.675187950420923,1
233079,"Ffar2",6.91377971864553,1.52883401272344,1.59053684989549,0.961206282535288,0.336448458122803,0.517162473155561,1
233726,"Ipo7",1471.19345184026,0.318103445299042,0.119656276599637,2.65847688344338,0.00784947353164926,0.0264352186404343,1
234695,"Carmil2",8317.58171007589,-0.203616455666464,0.0703573093531056,-2.89403414568576,0.00380326800625788,0.0142161402656115,1
234779,"Plcg2",59.6990793163256,1.0091587886266,0.588122021475002,1.7159003604314,0.0861802807528569,0.188151577415726,1
235047,"Zfp809",789.484224913894,0.263210234538042,0.139644602014112,1.88485792319737,0.0594490222239229,0.141163405784799,1
235587,"Parp3",2190.58493010027,-0.344333800844879,0.0925810337650755,-3.71926934536751,0.000199799905936181,0.00105334672199043,1
235623,"Scap",3914.71073430498,-0.0202673815667102,0.0738726538540257,-0.274355671677358,0.783811305298114,0.87657743109711,1
235626,"Setd2",3982.62919020162,-0.233538608444181,0.0771037440809032,-3.02888804205324,0.00245455627646464,0.00978847828299889,1
236312,"Ifi209",9585.58394109168,0.644036019246562,0.0662500438167287,9.72129197420904,2.44657245465361e-22,8.34274949818326e-21,4.74292536059148e-18
236573,"Gbp9",5758.12185621846,0.305545998083511,0.064973566017476,4.70262010863507,2.56844036138437e-06,2.02873313615745e-05,0.0464605176970819
237625,"Pla2g3",7.86469623912903,0.0773580496322669,1.57791290278169,0.0490255510908702,0.960898933592679,0.97881163431822,1
237868,"Sarm1",101.933736197897,0.155933973218947,0.458634509978239,0.339996162143022,0.733859418121378,0.843713686454456,1
237877,"Atad5",664.302295215935,0.469424809374618,0.165700510910153,2.83297140603961,0.00461175110705219,0.0167817897135172,1
23832,"Xcr1",29.5340104901331,1.52333532925474,0.727344490295368,2.09437941660372,0.0362261948682711,0.0946324169629034,1
23880,"Fyb",19863.5814560578,0.0085576724588391,0.0535072850816379,0.159934716287368,0.872932500863546,0.931030240301868,1
23881,"G3bp2",9607.91768033095,0.149258997701677,0.0569542878546892,2.62068060762152,0.00877544337630737,0.0291080098666708,1
23882,"Gadd45g",681.06052176189,0.0690730123874999,0.158601780318505,0.435512213348343,0.663190675821598,0.796103473550856,1
238875,"Gapt",9.76109716785262,1.01374970822265,1.38536122415115,0.731758396690949,0.464316046247956,0.640861888677433,1
23900,"Hcst",2995.69406869229,0.375500024580368,0.0854687320683585,4.39341985651595,1.115813351966e-05,7.78500231384758e-05,0.199351213462246
23921,"Sh2b2",19.4797462788198,-0.814331577600416,1.14349477093513,-0.712142808431447,0.476376347911938,0.650452130923635,1
23947,"Mid2",44.5588713967019,-0.159601001769287,0.694987919999031,-0.22964572070477,0.818367076193411,0.899141164113249,1
23962,"Oasl2",405.911140816518,0.189647349104497,0.206137230956783,0.92000531987478,0.357569979214738,0.539226062398873,1
239739,"Lamp3",14.2029128972809,-0.366108240606783,0.973567205465902,-0.376048246645265,0.706881028293683,0.82672837236232,1
239743,"Klhl6",9690.73521112238,0.0562208547447356,0.0600331769047492,0.936496411541532,0.349017659302903,0.530247544608661,1
240095,"H2-M5",34.4088348104883,0.612778531485476,0.634641137527599,0.965551230846311,0.334268788886497,0.514999510310106,1
240354,"Malt1",5154.03922400104,0.729245604093689,0.0662187566979534,11.0126743608315,3.3199978042383e-28,1.55864544802497e-26,6.47167171980172e-24
240754,"Lax1",3711.4315744846,0.193374734269391,0.0755956523657872,2.5580139626774,0.0105271865306541,0.0339441301120221,1
24088,"Tlr2",266.683475903961,0.67140601680336,0.245985869650336,2.72944953203105,0.00634401587124391,0.0220387607116454,1
24099,"Tnfsf13b",46.3040987267049,0.691913081262008,0.581937731677327,1.18898130091633,0.234447025266301,0.399320667843076,1
24105,"Rbck1",9973.34607933393,-0.0669382313003736,0.0536140824119838,-1.24851957338379,0.211840844961113,0.370471404232229,1
24108,"Ubd",6.1556616252456,1.32257047041776,1.90006329047276,0.696066534756689,0.486387163060105,0.659849414436343,1
243910,"Nfkbid",3100.02331266027,-0.0361879373463437,0.0868339414612017,-0.41674875903811,0.676862185806583,0.805552398764542,1
243958,"Siglecg",31.2555754956994,0.55450214972341,0.75915587994835,0.730419357037893,0.465133889830411,0.641139224493789,1
244183,"Trim30b",11.0270648094665,-0.0540277254373361,1.15561832129277,-0.0467522229804182,0.962710707900161,0.979841506968309,1
245860,"Atg9a",1365.33656701812,0.182194901278109,0.1070025485207,1.70271553151711,0.0886213168612242,0.192253175676977,1
246177,"Myo1g",11581.0981011881,0.462016149217471,0.0569091916525503,8.11848026305196,4.72057461044276e-16,1.02507200783442e-14,9.04603712599146e-12
246256,"Fcgr4",10.5526525537543,0.997035982581151,1.17008990091203,0.852102032334447,0.394157464089288,0.575647322158781,1
246727,"Oas3",1579.04973052899,1.13103434431889,0.112753869445457,10.0310024825003,1.11379952260538e-23,4.06857233832808e-22,2.16210763328156e-19
246728,"Oas2",316.63590755308,0.573648621765343,0.221663317635313,2.58792761871916,0.00965552673283814,0.0315764380497746,1
252837,"Ackr4",13.7046745899761,0.218786204680492,0.969646575845791,0.225634999525113,0.821485317052248,0.90076426480281,1
257632,"Nod2",34.811507761725,1.07296061661964,0.637009784311633,1.68437070048949,0.0921100495555689,0.198305068742839,1
26362,"Axl",1873.80055573391,0.797938084112062,0.117922989511207,6.76660325030369,1.31840963253866e-11,1.98401305086208e-10,2.49060763682879e-07
26365,"Ceacam1",11.6081114474957,-0.571927241533436,1.10791348147426,-0.51622013008849,0.605700672345183,0.753450798836631,1
26408,"Map3k5",3345.20267057667,0.550588750287752,0.0801841163216629,6.86655631495688,6.57702197231843e-12,1.02307739543873e-10,1.24437255716265e-07
26412,"Map4k2",9775.02136211157,-0.18059632670763,0.0574748642777976,-3.14217926352536,0.00167695329701985,0.00699150040937012,1
26413,"Mapk1",9383.9578760184,0.242075795594709,0.0581955419648608,4.15969655787168,3.18670678551057e-05,0.00020146212219636,0.563027354864007
26440,"Psma1",5560.86859687266,0.344459594693387,0.070500061856091,4.88594741089048,1.02932672614592e-06,8.73584547403157e-06,0.0187399223762127
266632,"Irak4",1624.01271599491,0.340933915491627,0.111231451828373,3.06508554808471,0.00217607743687062,0.00882141698564792,1
268564,"Zbtb1",5137.31061883214,0.449250936582369,0.0626845047951701,7.1668578710218,7.67386266942841e-13,1.28860970996837e-11,1.45672935053759e-08
268749,"Rnf31",2871.39974130079,0.176874478270724,0.0818160809336723,2.16185468983921,0.030629378437567,0.0830030115853335,1
268857,"Nlrc3",3083.01495367769,0.120292594897201,0.0801325309389801,1.50117054194634,0.133311457085493,0.261426924153681,1
26888,"Clec4a2",9.30419527893325,0.663199638273237,1.21988533710434,0.543657357049214,0.586677281993448,0.740735625077523,1
268973,"Nlrc4",13.1193410324579,-2.39018436251421,1.10698831219746,-2.15917759580451,0.030836391503296,0.0834297093980205,1
26903,"Dysf",8.47207411526429,1.44776987760864,1.49366101732363,0.969276067874346,0.332407466629873,0.512876994111186,1
26909,"Exo1",178.864649171739,1.31383509616076,0.352290704875961,3.72940607849232,0.000191931628959459,0.00101629245786992,1
269378,"Ahcy",155.608517668786,0.379200539340648,0.296888457223251,1.27724918269726,0.201514288209218,0.356163364019457,1
26939,"Polr3e",1538.08212892187,-0.504285420887634,0.106126847263628,-4.75172337528267,2.01690179766819e-06,1.63076723276592e-05,0.0365623957881289
26940,"Ecsit",1013.14008980549,-0.0617551480002134,0.127133146324784,-0.485751747561167,0.627143189368101,0.769599645084665,1
26943,"Serinc3",47506.7253535867,1.14536307050856,0.0415736141615235,27.5502405458075,4.39609945588445e-167,3.08490494975302e-164,8.6858133049365e-163
27007,"Klrk1",11.631915245103,1.13706041409604,1.26678873450498,0.897592773857724,0.369402692901044,0.551386006135563,1
270151,"Nlrx1",927.172318529689,1.33901729047555,0.155878842426548,8.59011569261883,8.688179724338e-18,2.21914751464748e-16,1.67290900592128e-13
27028,"Ermap",18.407262430268,1.4827925305239,1.28748877323386,1.15169356141218,0.249447018984936,0.417876253816579,1
27041,"G3bp1",8448.64476352206,-0.191851106972681,0.0626415746606071,-3.06268014512939,0.00219364394844451,0.00887913016533415,1
27050,"Rps3",22233.3554891916,-0.153919870238274,0.0740220852863652,-2.07937765658469,0.0375826525058369,0.0973020394588537,1
27056,"Irf5",1258.22602615669,0.68719529819577,0.114344096365164,6.00988874844205,1.85650680536007e-09,2.26053015852656e-08,3.46832601377368e-05
27060,"Tcirg1",2450.94257055239,0.197676464051131,0.0842594372035625,2.34604538805029,0.0189737967801096,0.0558954605118041,1
27061,"Bcap31",6208.56102591508,0.279417459430947,0.0701951608642049,3.98058008544905,6.87472982722751e-05,0.000405220038843609,1
27103,"Eif2ak4",556.558628702449,-0.710144658827399,0.181832151988135,-3.90549554115015,9.40324923387063e-05,0.000534869974552888,1
27218,"Slamf1",3618.63999292086,0.265717881477301,0.0763957295728,3.47817715680154,0.000504836155918595,0.00240994646146174,1
27223,"Trp53bp1",2090.87511162463,0.00174783409973233,0.116200611494685,0.0150415223917499,0.98799905404482,0.993363697894597,1
27354,"Nbn",1093.80925952599,-0.632367787796385,0.139632073673338,-4.52881469966404,5.9315487713087e-06,4.36453309977146e-05,0.106560273676561
27361,"Msrb1",327.754895199239,0.321472999061984,0.221433538530266,1.45178097769523,0.146562514744939,0.281127608846823,1
27401,"Skp2",257.30729583843,0.58863839550167,0.30164680222883,1.95141599762469,0.0510075799669021,0.124649851868301,1
279572,"Tlr13",9.3114852605445,1.19228827912314,1.49216218978635,0.799033970492079,0.424270714586882,0.60400254611701,1
28040,"D6Wsu163e",343.333797758375,0.204000140586589,0.209554696718797,0.973493525942483,0.33030807629311,0.510863206995568,1
28185,"Tomm70a",4720.67556933739,-0.164571953680999,0.0673967171613743,-2.44183931521396,0.0146126489988107,0.0449747112421844,1
286940,"Flnb",2709.0885498913,0.136860578937917,0.0824619500429236,1.65968157273357,0.0969785283504423,0.205697537145474,1
30925,"Slamf6",11096.7896320541,0.756659651103321,0.0657087643195413,11.5153535291531,1.1040581520923e-30,5.75015911790887e-29,2.15523191869939e-26
